,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
73,2019-03-15,2195.3777229667758,2811.997474389399,15400.405627086739,2195.3777229667758,2195.3777229667758,6722.869984027225,6722.869984027225,6722.869984027225,-8.705239736272503,-8.705239736272503,-8.705239736272503,6731.575223763498,6731.575223763498,6731.575223763498,0.0,0.0,0.0,8918.247706994
74,2019-03-16,2268.1292097786704,2701.8672780116417,15483.114263471742,2268.1292097786704,2268.1292097786704,6875.366054882789,6875.366054882789,6875.366054882789,-29.511097375272893,-29.511097375272893,-29.511097375272893,6904.877152258062,6904.877152258062,6904.877152258062,0.0,0.0,0.0,9143.49526466146
75,2019-03-17,2340.8806965905655,2967.002253128143,15662.525749073355,2340.8806965905655,2340.8806965905655,7065.724297882181,7065.724297882181,7065.724297882181,-14.161288396259806,-14.161288396259806,-14.161288396259806,7079.885586278441,7079.885586278441,7079.885586278441,0.0,0.0,0.0,9406.604994472747
76,2019-03-18,2413.63218340246,3372.5160494633633,16185.247993536215,2413.63218340246,2413.63218340246,7321.271130871632,7321.271130871632,7321.271130871632,67.49986112373894,67.49986112373894,67.49986112373894,7253.771269747894,7253.771269747894,7253.771269747894,0.0,0.0,0.0,9734.903314274092
77,2019-03-19,2486.383670214354,3541.094482422182,16370.56939405936,2486.383670214354,2486.383670214354,7381.350709778631,7381.350709778631,7381.350709778631,-42.32185393567422,-42.32185393567422,-42.32185393567422,7423.672563714307,7423.672563714307,7423.672563714307,0.0,0.0,0.0,9867.734379992986
78,2019-03-20,2559.1351570262486,3682.1777630896568,16262.8905613071,2559.1351570262486,2559.1351570262486,7650.676136357687,7650.676136357687,7650.676136357687,63.905836774902056,63.905836774902056,63.905836774902056,7586.770299582785,7586.770299582785,7586.770299582785,0.0,0.0,0.0,10209.811293383937
79,2019-03-21,2631.886643838144,4384.870630660623,17058.730047621637,2631.886643838144,2631.886643838144,7703.653731212782,7703.653731212782,7703.653731212782,-36.70621845494193,-36.70621845494193,-36.70621845494193,7740.359949667723,7740.359949667723,7740.359949667723,0.0,0.0,0.0,10335.540375050927
80,2019-03-22,2704.6381306500384,4252.220014523243,16787.113745762243,2704.6381306500384,2704.6381306500384,7873.213950588712,7873.213950588712,7873.213950588712,-8.705239736374816,-8.705239736374816,-8.705239736374816,7881.919190325087,7881.919190325087,7881.919190325087,0.0,0.0,0.0,10577.85208123875
81,2019-03-23,2777.389617461933,4311.777395201064,16497.956999861282,2777.389617461933,2777.389617461933,7979.657999569484,7979.657999569484,7979.657999569484,-29.511097375551852,-29.511097375551852,-29.511097375551852,8009.169096945036,8009.169096945036,8009.169096945036,0.0,0.0,0.0,10757.047617031418
82,2019-03-24,2850.1411042738273,5078.962940156334,17190.300051287402,2850.1411042738273,2850.1411042738273,8105.966131977256,8105.966131977256,8105.966131977256,-14.161288396310697,-14.161288396310697,-14.161288396310697,8120.127420373566,8120.127420373566,8120.127420373566,0.0,0.0,0.0,10956.107236251082
